height,a,b,c,mass_hex
1,3,0,2,0x0p+0
1,3,0,3,0x0p+0
1,3,0,4,0x0p+0
1,3,0,5,0x0p+0
1,3,1,0,0x0p+0
1,3,1,1,0x0p+0
1,3,1,2,0x0p+0
1,3,1,3,0x0p+0
1,3,1,4,0x0p+0
1,3,2,0,0x0p+0
1,3,2,1,0x0p+0
1,3,2,2,0x0p+0
1,3,2,3,0x0p+0
1,3,3,0,0x0p+0
1,3,3,1,0x0p+0
1,3,3,2,0x0p+0
1,3,4,0,0x0p+0
1,3,4,1,0x0p+0
1,3,5,0,0x0p+0
1,4,0,0,0x0p+0
1,4,0,1,0x0p+0
1,4,0,2,0x0p+0
1,4,0,3,0x0p+0
1,4,0,4,0x0p+0
1,4,1,0,0x0p+0
1,4,1,1,0x0p+0
1,4,1,2,0x0p+0
1,4,1,3,0x0p+0
1,4,2,0,0x0p+0
1,4,2,1,0x0p+0
1,4,2,2,0x0p+0
1,4,3,0,0x0p+0
1,4,3,1,0x0p+0
1,4,4,0,0x0p+0
1,5,0,0,0x0p+0
1,5,0,1,0x0p+0
1,5,0,2,0x0p+0
1,5,0,3,0x0p+0
1,5,1,0,0x0p+0
1,5,1,1,0x0p+0
1,5,1,2,0x0p+0
1,5,2,0,0x0p+0
1,5,2,1,0x0p+0
1,5,3,0,0x0p+0
1,6,0,0,0x0p+0
1,6,0,1,0x0p+0
1,6,0,2,0x0p+0
1,6,1,0,0x0p+0
1,6,1,1,0x0p+0
1,6,2,0,0x0p+0
1,7,0,0,0x0p+0
1,7,0,1,0x0p+0
1,7,1,0,0x0p+0
1,8,0,0,0x0p+0
2,0,0,0,0x1.f1e48b6d8d5fap-1
2,0,0,1,0x0p+0
2,0,0,2,0x0p+0
2,0,0,3,0x0p+0
2,0,0,4,0x0p+0
2,0,0,5,0x0p+0
2,0,0,6,0x0p+0
2,0,0,7,0x0p+0
2,0,0,8,0x0p+0
2,0,1,0,0x1.054419ce55268p-7
2,0,1,1,0x0p+0
2,0,1,2,0x0p+0
2,0,1,3,0x0p+0
2,0,1,4,0x0p+0
2,0,1,5,0x0p+0
2,0,1,6,0x0p+0
2,0,1,7,0x0p+0
2,0,2,0,0x0p+0
2,0,2,1,0x0p+0
2,0,2,2,0x0p+0
2,0,2,3,0x0p+0
2,0,2,4,0x0p+0
2,0,2,5,0x0p+0
2,0,2,6,0x0p+0
2,0,3,0,0x0p+0
2,0,3,1,0x0p+0
2,0,3,2,0x0p+0
2,0,3,3,0x0p+0
2,0,3,4,0x0p+0
2,0,3,5,0x0p+0
2,0,4,0,0x0p+0
2,0,4,1,0x0p+0
2,0,4,2,0x0p+0
2,0,4,3,0x0p+0
2,0,4,4,0x0p+0
2,0,5,0,0x0p+0
2,0,5,1,0x0p+0
2,0,5,2,0x0p+0
2,0,5,3,0x0p+0
2,0,6,0,0x0p+0
2,0,6,1,0x0p+0
2,0,6,2,0x0p+0
2,0,7,0,0x0p+0
2,0,7,1,0x0p+0
2,0,8,0,0x0p+0
2,1,0,0,0x1.08dab55401bb1p-7
2,1,0,1,0x0p+0
2,1,0,2,0x0p+0
2,1,0,3,0x0p+0
2,1,0,4,0x0p+0
2,1,0,5,0x0p+0
2,1,0,6,0x0p+0
2,1,0,7,0x0p+0
2,1,1,0,0x1.15f611ea3ee77p-14
2,1,1,1,0x0p+0
2,1,1,2,0x0p+0
2,1,1,3,0x0p+0
2,1,1,4,0x0p+0
2,1,1,5,0x0p+0
2,1,1,6,0x0p+0
2,1,2,0,0x0p+0
2,1,2,1,0x0p+0
2,1,2,2,0x0p+0
2,1,2,3,0x0p+0
2,1,2,4,0x0p+0
2,1,2,5,0x0p+0
2,1,3,0,0x0p+0
2,1,3,1,0x0p+0
2,1,3,2,0x0p+0
2,1,3,3,0x0p+0
2,1,3,4,0x0p+0
2,1,4,0,0x0p+0
2,1,4,1,0x0p+0
2,1,4,2,0x0p+0
2,1,4,3,0x0p+0
2,1,5,0,0x0p+0
2,1,5,1,0x0p+0
2,1,5,2,0x0p+0
2,1,6,0,0x0p+0
2,1,6,1,0x0p+0
2,1,7,0,0x0p+0
2,2,0,0,0x1.10038962110fcp-14
2,2,0,1,0x0p+0
2,2,0,2,0x0p+0
2,2,0,3,0x0p+0
2,2,0,4,0x0p+0
2,2,0,5,0x0p+0
2,2,0,6,0x0p+0
2,2,1,0,0x1.1d799988986dp-21
2,2,1,1,0x0p+0
2,2,1,2,0x0p+0
2,2,1,3,0x0p+0
2,2,1,4,0x0p+0
2,2,1,5,0x0p+0
2,2,2,0,0x0p+0
2,2,2,1,0x0p+0
2,2,2,2,0x0p+0
2,2,2,3,0x0p+0
2,2,2,4,0x0p+0
2,2,3,0,0x0p+0
2,2,3,1,0x0p+0
2,2,3,2,0x0p+0
2,2,3,3,0x0p+0
2,2,4,0,0x0p+0
2,2,4,1,0x0p+0
2,2,4,2,0x0p+0
2,2,5,0,0x0p+0
2,2,5,1,0x0p+0
2,2,6,0,0x0p+0
2,3,0,0,0x0p+0
2,3,0,1,0x0p+0
2,3,0,2,0x0p+0
2,3,0,3,0x0p+0
2,3,0,4,0x0p+0
2,3,0,5,0x0p+0
2,3,1,0,0x0p+0
2,3,1,1,0x0p+0
2,3,1,2,0x0p+0
2,3,1,3,0x0p+0
2,3,1,4,0x0p+0
2,3,2,0,0x0p+0
2,3,2,1,0x0p+0
2,3,2,2,0x0p+0
2,3,2,3,0x0p+0
2,3,3,0,0x0p+0
2,3,3,1,0x0p+0
2,3,3,2,0x0p+0
2,3,4,0,0x0p+0
2,3,4,1,0x0p+0
2,3,5,0,0x0p+0
2,4,0,0,0x0p+0
2,4,0,1,0x0p+0
2,4,0,2,0x0p+0
2,4,0,3,0x0p+0
2,4,0,4,0x0p+0
2,4,1,0,0x0p+0
2,4,1,1,0x0p+0
2,4,1,2,0x0p+0
2,4,1,3,0x0p+0
2,4,2,0,0x0p+0
2,4,2,1,0x0p+0
2,4,2,2,0x0p+0
2,4,3,0,0x0p+0
2,4,3,1,0x0p+0
2,4,4,0,0x0p+0
2,5,0,0,0x0p+0
2,5,0,1,0x0p+0
2,5,0,2,0x0p+0
2,5,0,3,0x0p+0
2,5,1,0,0x0p+0
2,5,1,1,0x0p+0
2,5,1,2,0x0p+0
2,5,2,0,0x0p+0
2,5,2,1,0x0p+0
2,5,3,0,0x0p+0
2,6,0,0,0x0p+0
2,6,0,1,0x0p+0
2,6,0,2,0x0p+0
2,6,1,0,0x0p+0
2,6,1,1,0x0p+0
2,6,2,0,0x0p+0
2,7,0,0,0x0p+0
2,7,0,1,0x0p+0
2,7,1,0,0x0p+0
2,8,0,0,0x0p+0
3,0,0,0,0x1.e632563fd8099p-1
3,0,0,1,0x1.fe41d1b212c7bp-8
3,0,0,2,0x0p+0
3,0,0,3,0x0p+0
3,0,0,4,0x0p+0
3,0,0,5,0x0p+0
3,0,0,6,0x0p+0
3,0,0,7,0x0p+0
3,0,0,8,0x0p+0
3,0,1,0,0x1.02a1f015a0fccp-7
3,0,1,1,0x1.0f6e7a5485c27p-14
3,0,1,2,0x0p+0
3,0,1,3,0x0p+0
3,0,1,4,0x0p+0
3,0,1,5,0x0p+0
3,0,1,6,0x0p+0
3,0,1,7,0x0p+0
3,0,2,0,0x1.099fb5f2ea002p-14
3,0,2,1,0x1.16c4d24d346b2p-21
3,0,2,2,0x0p+0
3,0,2,3,0x0p+0
3,0,2,4,0x0p+0
3,0,2,5,0x0p+0
3,0,2,6,0x0p+0
3,0,3,0,0x0p+0
3,0,3,1,0x0p+0
3,0,3,2,0x0p+0
3,0,3,3,0x0p+0
3,0,3,4,0x0p+0
3,0,3,5,0x0p+0
3,0,4,0,0x0p+0
3,0,4,1,0x0p+0
3,0,4,2,0x0p+0
3,0,4,3,0x0p+0
3,0,4,4,0x0p+0
3,0,5,0,0x0p+0
3,0,5,1,0x0p+0
3,0,5,2,0x0p+0
3,0,5,3,0x0p+0
3,0,6,0,0x0p+0
3,0,6,1,0x0p+0
3,0,6,2,0x0p+0
3,0,7,0,0x0p+0
3,0,7,1,0x0p+0
3,0,8,0,0x0p+0
3,1,0,0,0x1.064ee82066c1cp-7
3,1,0,1,0x1.134a033b1ca71p-14
3,1,0,2,0x0p+0
3,1,0,3,0x0p+0
3,1,0,4,0x0p+0
3,1,0,5,0x0p+0
3,1,0,6,0x0p+0
3,1,0,7,0x0p+0
3,1,1,0,0x1.1711ecd4a345p-14
3,1,1,1,0x1.24e16195f561dp-21
3,1,1,2,0x0p+0
3,1,1,3,0x0p+0
3,1,1,4,0x0p+0
3,1,1,5,0x0p+0
3,1,1,6,0x0p+0
3,1,2,0,0x1.1e9d20c406613p-21
3,1,2,1,0x1.2ccc275cd01b2p-28
3,1,2,2,0x0p+0
3,1,2,3,0x0p+0
3,1,2,4,0x0p+0
3,1,2,5,0x0p+0
3,1,3,0,0x0p+0
3,1,3,1,0x0p+0
3,1,3,2,0x0p+0
3,1,3,3,0x0p+0
3,1,3,4,0x0p+0
3,1,4,0,0x0p+0
3,1,4,1,0x0p+0
3,1,4,2,0x0p+0
3,1,4,3,0x0p+0
3,1,5,0,0x0p+0
3,1,5,1,0x0p+0
3,1,5,2,0x0p+0
3,1,6,0,0x0p+0
3,1,6,1,0x0p+0
3,1,7,0,0x0p+0
3,2,0,0,0x1.0f1b72aa6566cp-13
3,2,0,1,0x1.1c86068d54431p-20
3,2,0,2,0x0p+0
3,2,0,3,0x0p+0
3,2,0,4,0x0p+0
3,2,0,5,0x0p+0
3,2,0,6,0x0p+0
3,2,1,0,0x1.206e67fca485cp-20
3,2,1,1,0x1.2eb4750e7d374p-27
3,2,1,2,0x0p+0
3,2,1,3,0x0p+0
3,2,1,4,0x0p+0
3,2,1,5,0x0p+0
3,2,2,0,0x1.283a63e67629cp-27
3,2,2,1,0x1.36e3378152814p-34
3,2,2,2,0x0p+0
3,2,2,3,0x0p+0
3,2,2,4,0x0p+0
3,2,3,0,0x0p+0
3,2,3,1,0x0p+0
3,2,3,2,0x0p+0
3,2,3,3,0x0p+0
3,2,4,0,0x0p+0
3,2,4,1,0x0p+0
3,2,4,2,0x0p+0
3,2,5,0,0x0p+0
3,2,5,1,0x0p+0
3,2,6,0,0x0p+0
3,3,0,0,0x1.184d4ace49c19p-20
3,3,0,1,0x1.262c5ada9da87p-27
3,3,0,2,0x0p+0
3,3,0,3,0x0p+0
3,3,0,4,0x0p+0
3,3,0,5,0x0p+0
3,3,1,0,0x1.2a36a9ee395b7p-27
3,3,1,1,0x1.38f8a4b42c88cp-34
3,3,1,2,0x0p+0
3,3,1,3,0x0p+0
3,3,1,4,0x0p+0
3,3,2,0,0x1.324657a683725p-34
3,3,2,1,0x1.416e728fb4328p-41
3,3,2,2,0x0p+0
3,3,2,3,0x0p+0
3,3,3,0,0x0p+0
3,3,3,1,0x0p+0
3,3,3,2,0x0p+0
3,3,4,0,0x0p+0
3,3,4,1,0x0p+0
3,3,5,0,0x0p+0
3,4,0,0,0x1.1fe1051fdf8d9p-28
3,4,0,1,0x1.2e201303a5023p-35
3,4,0,2,0x0p+0
3,4,0,3,0x0p+0
3,4,0,4,0x0p+0
3,4,1,0,0x1.324657a683722p-35
3,4,1,1,0x1.416e728fb4326p-42
3,4,1,2,0x0p+0
3,4,1,3,0x0p+0
3,4,2,0,0x1.3a8dce4f45a75p-42
3,4,2,1,0x1.4a1ecc14ba0f9p-49
3,4,2,2,0x0p+0
3,4,3,0,0x0p+0
3,4,3,1,0x0p+0
3,4,4,0,0x0p+0
3,5,0,0,0x0p+0
3,5,0,1,0x0p+0
3,5,0,2,0x0p+0
3,5,0,3,0x0p+0
3,5,1,0,0x0p+0
3,5,1,1,0x0p+0
3,5,1,2,0x0p+0
3,5,2,0,0x0p+0
3,5,2,1,0x0p+0
3,5,3,0,0x0p+0
3,6,0,0,0x0p+0
3,6,0,1,0x0p+0
3,6,0,2,0x0p+0
3,6,1,0,0x0p+0
3,6,1,1,0x0p+0
3,6,2,0,0x0p+0
3,7,0,0,0x0p+0
3,7,0,1,0x0p+0
3,7,1,0,0x0p+0
3,8,0,0,0x0p+0
4,0,0,0,0x1.d73f93403b1ffp-1
4,0,0,1,0x1.f55c945f0644ep-8
4,0,0,2,0x1.01750915fec1dp-14
4,0,0,3,0x0p+0
4,0,0,4,0x0p+0
4,0,0,5,0x0p+0
4,0,0,6,0x0p+0
4,0,0,7,0x0p+0
4,0,0,8,0x0p+0
4,0,1,0,0x1.fc7ca814202c3p-8
4,0,1,1,0x1.0e7d6af3022c5p-14
4,0,1,2,0x1.15cd3ec075487p-21
4,0,1,3,0x0p+0
4,0,1,4,0x0p+0
4,0,1,5,0x0p+0
4,0,1,6,0x0p+0
4,0,1,7,0x0p+0
4,0,2,0,0x1.06c59d40b8de9p-13
4,0,2,1,0x1.179037db2e411p-20
4,0,2,2,0x1.1f1ed5c1b4a8p-27
4,0,2,3,0x0p+0
4,0,2,4,0x0p+0
4,0,2,5,0x0p+0
4,0,2,6,0x0p+0
4,0,3,0,0x1.0faf16bacf02fp-20
4,0,3,1,0x1.210b7b430f48cp-27
4,0,3,2,0x1.28dbb6286ceddp-34
4,0,3,3,0x0p+0
4,0,3,4,0x0p+0
4,0,3,5,0x0p+0
4,0,4,0,0x1.17072dd153ebbp-28
4,0,4,1,0x1.28dbb6286cedap-35
4,0,4,2,0x1.30e202ebb0181p-42
4,0,4,3,0x0p+0
4,0,4,4,0x0p+0
4,0,5,0,0x0p+0
4,0,5,1,0x0p+0
4,0,5,2,0x0p+0
4,0,5,3,0x0p+0
4,0,6,0,0x0p+0
4,0,6,1,0x0p+0
4,0,6,2,0x0p+0
4,0,7,0,0x0p+0
4,0,7,1,0x0p+0
4,0,8,0,0x0p+0
4,1,0,0,0x1.057ba108aa602p-7
4,1,0,1,0x1.163125830cd34p-14
4,1,0,2,0x1.1db645f2c485ep-21
4,1,0,3,0x0p+0
4,1,0,4,0x0p+0
4,1,0,5,0x0p+0
4,1,0,6,0x0p+0
4,1,0,7,0x0p+0
4,1,1,0,0x1.1a254702d5598p-14
4,1,1,1,0x1.2c2ccf31a1398p-21
4,1,1,2,0x1.344a0fd47a936p-28
4,1,1,3,0x0p+0
4,1,1,4,0x0p+0
4,1,1,5,0x0p+0
4,1,1,6,0x0p+0
4,1,2,0,0x1.239c2b766ea55p-20
4,1,2,1,0x1.363e86fc2c476p-27
4,1,2,2,0x1.3ea175c88a58bp-34
4,1,2,3,0x0p+0
4,1,2,4,0x0p+0
4,1,2,5,0x0p+0
4,1,3,0,0x1.2d8006c6af353p-27
4,1,3,1,0x1.40c42c26b36a7p-34
4,1,3,2,0x1.496feb5819095p-41
4,1,3,3,0x0p+0
4,1,3,4,0x0p+0
4,1,4,0,0x1.35a672d75ef13p-35
4,1,4,1,0x1.496feb5819092p-42
4,1,4,2,0x1.5257ab7d7c54ep-49
4,1,4,3,0x0p+0
4,1,5,0,0x0p+0
4,1,5,1,0x0p+0
4,1,5,2,0x0p+0
4,1,6,0,0x0p+0
4,1,6,1,0x0p+0
4,1,7,0,0x0p+0
4,2,0,0,0x1.0ad3e46ae4572p-12
4,2,0,1,0x1.1be0d7e2d84ap-19
4,2,0,2,0x1.238d51f1b3494p-26
4,2,0,3,0x0p+0
4,2,0,4,0x0p+0
4,2,0,5,0x0p+0
4,2,0,6,0x0p+0
4,2,1,0,0x1.1fe9a991788d2p-19
4,2,1,1,0x1.324f8978c97c4p-26
4,2,1,2,0x1.3a973fc2501ddp-33
4,2,1,3,0x0p+0
4,2,1,4,0x0p+0
4,2,1,5,0x0p+0
4,2,2,0,0x1.2992144d84d78p-25
4,2,2,1,0x1.3c95f1b3d9a27p-32
4,2,2,2,0x1.4524c2c4bfb0dp-39
4,2,2,3,0x0p+0
4,2,2,4,0x0p+0
4,2,3,0,0x1.33a9b013d354ap-32
4,2,3,1,0x1.4752a5ebde882p-39
4,2,3,2,0x1.502bc4657f8aap-46
4,2,3,3,0x0p+0
4,2,4,0,0x1.3bfac1c6982bap-40
4,2,4,1,0x1.502bc4657f8a7p-47
4,2,4,2,0x1.59421dce77505p-54
4,2,5,0,0x0p+0
4,2,5,1,0x0p+0
4,2,6,0,0x0p+0
4,3,0,0,0x1.389554d5769d1p-18
4,3,0,1,0x1.4c8ec8cb2597bp-25
4,3,0,2,0x1.558c2132041f3p-32
4,3,0,3,0x0p+0
4,3,0,4,0x0p+0
4,3,0,5,0x0p+0
4,3,1,0,0x1.5148b6153c144p-25
4,3,1,1,0x1.66d63c3d10aabp-32
4,3,1,2,0x1.70896f866b542p-39
4,3,1,3,0x0p+0
4,3,1,4,0x0p+0
4,3,2,0,0x1.5c99192b04b77p-31
4,3,2,1,0x1.72dfb46a1cf8p-38
4,3,2,2,0x1.7ce633e48ffdep-45
4,3,2,3,0x0p+0
4,3,3,0,0x1.686bbe7aa087dp-38
4,3,3,1,0x1.7f73c1ad7a294p-45
4,3,3,2,0x1.89d14c5b56895p-52
4,3,4,0,0x1.7229e7f11ace7p-46
4,3,4,1,0x1.89d14c5b56893p-53
4,3,5,0,0x0p+0
4,4,0,0,0x1.0ec341b994464p-24
4,4,0,1,0x1.2010945ab4de9p-31
4,4,0,2,0x1.27da06f95e667p-38
4,4,0,3,0x0p+0
4,4,0,4,0x0p+0
4,4,1,0,0x1.2428a146c39aap-31
4,4,1,1,0x1.36d3f68b25907p-38
4,4,1,2,0x1.3f3aef753bd65p-45
4,4,1,3,0x0p+0
4,4,2,0,0x1.2df58237c8743p-37
4,4,2,1,0x1.414129728e363p-44
4,4,2,2,0x1.49f04995a358ap-51
4,4,3,0,0x1.383337fc2d5c7p-44
4,4,3,1,0x1.4c2666f32dbc1p-51
4,4,4,0,0x1.40a3afa2fdbddp-52
4,5,0,0,0x1.63ca0f99c01cbp-31
4,5,0,1,0x1.7a864e945aefbp-38
4,5,0,2,0x1.84c1bfdaa8ba7p-45
4,5,0,3,0x0p+0
4,5,1,0,0x1.7fe77902d4e85p-38
4,5,1,1,0x1.986fa43349437p-45
4,5,1,2,0x1.a37a1347fd861p-52
4,5,2,0,0x1.8cc83475f6c8fp-44
4,5,2,1,0x1.a62309dcd209fp-51
4,5,3,0,0x1.9a3d3353c594bp-51
4,6,0,0,0x1.5cdbcaf07697p-38
4,6,0,1,0x1.7326a9380c469p-45
4,6,0,2,0x1.7d2f13b97066p-52
4,6,1,0,0x1.786cffee20339p-45
4,6,1,1,0x1.907ad4daae75dp-52
4,6,2,0,0x1.850d831155bb9p-51
4,7,0,0,0x1.e0a12adf64d27p-46
4,7,0,1,0x1.ff57a2e3fdfe7p-53
4,7,1,0,0x1.034e0342ef21fp-52
4,8,0,0,0x1.9d7528ccb6ec3p-54
